iso_weekstartdate,iso_year,iso_week,isoyw,temperature,dew_point_temperature,relative_humidity,wind_speed,wind_direction,sea_level_pressure,station_level_pressure,visibility,wind_gust,wet_bulb_temperature,altimeter,pressure_3hr_change,precipitation,precipitation_3_hour,precipitation_6_hour,precipitation_9_hour,precipitation_12_hour,precipitation_15_hour,precipitation_18_hour,precipitation_21_hour,precipitation_24_hour,Station_ID,Station_name,Latitude,Longitude,Elevation
2000-03-13,2000,11,200011,0.9305829596412557,0.38292792792792796,72.6036036036036,4.564125560538116,205.4679802955665,1015.1734693877551,1014.8076923076923,13.396009049773756,10.235714285714286,0.6692307692307692,1015.2412556053811,0.145,30.0,0.0,21.1,0.0,0.0,0.0,0.0,0.0,29.4,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-03-20,2000,12,200012,0.6001428571428572,-0.007333333333333337,68.3047619047619,4.690476190476191,154.54054054054055,1025.8102040816325,1025.1962962962962,15.004657142857143,11.427027027027027,0.3522222222222222,1025.3428571428572,0.07804878048780488,33.1,0.0,17.4,0.0,0.0,0.0,0.0,0.0,3.3,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-03-27,2000,13,200013,1.0339234449760766,0.4181818181818182,70.07177033492823,4.244497607655503,145.1123595505618,1019.2262626262626,1018.8035714285714,14.829985645933014,10.88,0.7335714285714285,1019.347846889952,-0.5231707317073171,1.5,0.0,2.2,0.0,0.0,0.0,0.0,0.0,1.5,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-04-03,2000,14,200014,1.1695283018867924,0.4887735849056604,66.18396226415095,5.139336492890996,230.45685279187816,1010.1964646464646,1009.25,14.490735849056604,11.860784313725489,0.8175,1009.488679245283,0.19642857142857142,22.7,0.0,23.3,0.0,0.0,0.0,0.0,0.0,22.6,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-04-10,2000,15,200015,1.095391304347826,0.2857391304347826,61.7695652173913,6.348260869565218,254.72727272727272,1006.17,1005.0821428571428,14.320815789473684,12.332380952380953,0.7939285714285714,1005.5921739130436,0.48875,18.4,0.0,10.5,0.0,0.0,0.0,0.0,0.0,18.3,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-04-17,2000,16,200016,0.9517488789237668,0.3016591928251121,67.83856502242152,3.4466367713004487,154.58823529411765,1023.8309644670052,1022.6333333333333,13.245814479638009,11.916666666666666,0.6811111111111111,1023.5802690582959,-0.031325301204819286,25.9,0.0,22.5,0.0,0.0,0.0,0.0,0.0,15.700000000000001,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-04-24,2000,17,200017,0.9604780876494025,0.5272509960159363,77.7609561752988,5.83386454183267,150.65573770491804,1010.8887179487178,1010.46,13.112124,10.504347826086958,0.74,1010.5266932270916,-0.24133333333333334,47.3,0.0,36.3,0.0,0.0,0.0,0.0,0.0,15.0,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-05-01,2000,18,200018,1.1292270531400965,0.13758454106280193,55.56038647342995,4.283980582524272,167.90322580645162,1015.0819095477386,1014.0392857142857,15.449344660194175,12.159090909090908,0.6939285714285715,1015.2202898550725,0.024999999999999994,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-05-08,2000,19,200019,2.097185929648241,1.1621105527638191,58.50753768844221,3.934848484848485,217.73006134969324,1017.2270408163265,1016.2964285714286,15.225613065326632,10.67741935483871,1.5339285714285715,1017.2477386934672,-0.07951807228915664,2.1,0.0,3.1999999999999997,0.0,0.0,0.0,0.0,0.0,2.1,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-05-15,2000,20,200020,1.8704545454545454,1.0749545454545455,64.13181818181818,4.455909090909091,208.0099502487562,1009.850505050505,1008.5821428571428,13.728936073059362,9.928571428571429,1.4539285714285715,1009.7672727272727,0.1535714285714286,39.6,0.0,41.0,0.0,0.0,0.0,0.0,0.0,39.4,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-05-22,2000,21,200021,1.4630081300813007,1.022520325203252,78.14634146341463,3.7243902439024392,146.27358490566039,1017.9895522388059,1017.2535714285714,12.43685306122449,11.718518518518518,1.190357142857143,1017.810162601626,-0.1291139240506329,72.4,0.0,65.1,0.0,0.0,0.0,0.0,0.0,71.1,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-05-29,2000,22,200022,1.7076785714285714,1.0248660714285713,67.29910714285714,4.037053571428571,214.77386934673368,1008.5215,1007.4,13.983946188340807,10.700000000000001,1.3246428571428572,1007.9660714285714,0.17023809523809524,30.5,0.0,30.900000000000002,0.0,0.0,0.0,0.0,0.0,31.3,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-06-05,2000,23,200023,1.9022727272727271,1.093080808080808,61.484848484848484,3.2222222222222223,164.25531914893617,1018.8647668393783,1018.2807692307692,15.440636363636363,11.604347826086958,1.4053846153846155,1019.0530303030303,0.10649350649350649,4.1,0.0,2.0999999999999996,0.0,0.0,0.0,0.0,0.0,4.1,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-06-12,2000,24,200024,2.167927927927928,1.4314414414414416,66.40990990990991,5.719369369369369,213.22429906542055,1015.8060301507537,1014.6703703703703,12.116153846153846,10.76031746031746,1.75,1015.7720720720721,0.022891566265060212,52.0,0.0,52.900000000000006,0.0,0.0,0.0,0.0,0.0,51.5,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-06-19,2000,25,200025,1.969793388429752,1.6182644628099174,81.27685950413223,3.5946280991735535,146.38095238095238,1018.0411167512691,1017.0500000000001,11.544495867768596,9.846666666666668,1.774642857142857,1018.2611570247934,0.0025000000000000126,16.6,0.0,11.5,0.0,0.0,0.0,0.0,0.0,16.5,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-06-26,2000,26,200026,2.4844976076555025,1.818133971291866,68.76076555023923,4.573557692307692,237.39583333333334,1014.9786802030457,1014.2259259259258,14.684717703349284,10.07,2.041111111111111,1014.7550239234449,-0.18148148148148147,7.9,0.0,8.299999999999999,0.0,0.0,0.0,0.0,0.0,7.9,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-07-03,2000,27,200027,2.4048743718592966,1.630854271356784,64.12562814070351,3.778894472361809,215.11494252873564,1014.1528205128204,1013.1037037037037,14.292150753768844,10.383333333333333,1.9062962962962962,1014.205025125628,0.07108433734939759,9.8,0.0,10.5,0.0,0.0,0.0,0.0,0.0,7.0,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-07-10,2000,28,200028,2.4256542056074766,1.3538785046728974,54.75233644859813,4.949532710280374,257.05,1012.879292929293,1012.0357142857143,13.406009345794393,9.704255319148936,1.7842857142857143,1013.0070093457944,-0.10609756097560975,6.8999999999999995,0.0,10.799999999999999,0.0,0.0,0.0,0.0,0.0,9.6,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-07-17,2000,29,200029,2.293111111111111,1.520977777777778,65.8,3.910267857142857,180.3,1011.560101010101,1010.4464285714286,13.970333333333333,9.71111111111111,1.8110714285714287,1011.3302222222221,0.09367088607594937,36.3,0.0,17.4,0.0,0.0,0.0,0.0,0.0,36.400000000000006,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-07-24,2000,30,200030,2.229452736318408,1.4613930348258708,64.51741293532338,3.711940298507463,214.5142857142857,1014.4831632653062,1013.3214285714286,14.29368656716418,9.846153846153847,1.7696428571428573,1014.5875621890548,0.10722891566265061,7.9,0.0,8.6,0.0,0.0,0.0,0.0,0.0,14.399999999999999,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-07-31,2000,31,200031,2.1251953125,1.8812109375,86.84375,3.409375,85.74468085106383,1019.9335000000001,1018.9285714285714,10.06765625,,1.9507142857142858,1019.951953125,-0.00123456790123457,99.3,0.0,88.6,0.0,0.0,0.0,0.0,0.0,26.4,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-08-07,2000,32,200032,2.398340611353712,1.9099126637554584,76.5414847161572,4.045414847161572,205.14563106796118,1015.1959390862944,1014.275,11.194585152838428,11.266666666666667,2.057857142857143,1015.2139737991266,-0.17088607594936708,19.0,0.0,22.3,0.0,0.0,0.0,0.0,0.0,20.2,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-08-14,2000,33,200033,2.322410714285714,1.7864732142857143,73.71428571428571,4.536160714285715,149.53703703703704,1012.7434343434344,1011.65,13.207334821428573,9.46,2.0139285714285715,1012.9,0.02839506172839506,81.3,0.0,66.7,0.0,0.0,0.0,0.0,0.0,46.6,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-08-21,2000,34,200034,2.0544651162790695,1.304232558139535,65.04186046511627,4.270697674418605,227.29468599033817,1017.1892307692308,1016.0153846153846,14.223962790697675,9.442307692307692,1.6234615384615385,1017.0241860465117,0.17901234567901234,9.1,0.0,22.6,0.0,0.0,0.0,0.0,0.0,24.7,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-08-28,2000,35,200035,2.2449302325581395,1.7206511627906977,74.09302325581395,3.0367441860465116,176.66666666666666,1018.1502512562814,1017.2357142857143,12.127990697674418,7.45,1.8892857142857142,1018.173953488372,-0.1144578313253012,5.800000000000001,0.0,13.5,0.0,0.0,0.0,0.0,0.0,5.5,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-09-04,2000,36,200036,2.4291869918699187,2.1593495934959352,85.51219512195122,3.3329268292682928,145.02325581395348,1017.576,1016.6892857142857,12.076923076923077,15.4,2.2600000000000002,1017.7951417004049,-0.14268292682926828,18.9,0.0,14.9,0.0,0.0,0.0,0.0,0.0,33.5,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-09-11,2000,37,200037,1.9460891089108912,1.3962871287128713,72.12376237623762,3.985643564356436,135.1912568306011,1023.3030769230769,1022.2925925925927,12.682212871287128,9.276470588235295,1.5966666666666667,1023.328712871287,0.17073170731707318,0.0,0.0,9.3,0.0,0.0,0.0,0.0,0.0,8.4,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-09-18,2000,38,200038,1.989368932038835,1.363495145631068,69.22330097087378,4.671844660194175,237.90816326530611,1013.4680412371133,1012.4222222222223,14.01635436893204,9.553125,1.6044444444444446,1013.2512195121951,0.02,31.0,0.0,18.3,0.0,0.0,0.0,0.0,0.0,18.6,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-09-25,2000,39,200039,1.9271238938053097,1.465796460176991,77.06637168141593,4.001769911504424,213.57843137254903,1013.3969696969697,1012.5678571428572,11.990367256637168,11.41,1.6364285714285713,1013.19203539823,0.02531645569620253,32.199999999999996,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.8,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-10-02,2000,40,200040,1.35085,0.96355,79.26,3.7015,127.7439024390244,1020.9321428571429,1019.9464285714286,14.54386,10.383333333333335,1.1292857142857142,1020.915,-0.025000000000000005,10.5,0.0,11.6,0.0,0.0,0.0,0.0,0.0,10.1,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-10-09,2000,41,200041,1.5083574879227053,1.030144927536232,74.8840579710145,4.0835748792270525,229.84536082474227,1015.751282051282,1014.5269230769231,12.376714975845411,8.976470588235294,1.2880769230769231,1015.675845410628,0.05250000000000001,5.8,0.0,6.9,0.0,0.0,0.0,0.0,0.0,5.6,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-10-16,2000,42,200042,1.5111167512690356,0.7894416243654823,64.8274111675127,4.001015228426396,234.12087912087912,1019.3025510204081,1018.2107142857143,15.639705583756346,8.86923076923077,1.1017857142857144,1019.4192893401015,0.07439024390243902,1.1,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-10-23,2000,43,200043,1.3461083743842364,0.8417241379310345,75.21674876847291,4.0852216748768475,151.85185185185185,1023.9868686868687,1022.7142857142857,14.297581280788178,11.25,1.085,1023.9995073891625,0.2289156626506024,7.1,0.0,9.399999999999999,0.0,0.0,0.0,0.0,0.0,8.1,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-10-30,2000,44,200044,1.2211792452830188,0.6592452830188679,71.63679245283019,4.0,221.07142857142858,1021.8015151515152,1021.0178571428571,11.966391509433961,12.243181818181819,0.9639285714285714,1022.1292452830188,-0.30481927710843376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-11-06,2000,45,200045,1.1060714285714286,0.2284183673469388,56.66326530612245,5.2030612244897965,257.1584699453552,1016.2321428571429,1015.2714285714285,15.86634693877551,11.266666666666667,0.6860714285714286,1016.3448979591838,-0.054761904761904734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-11-13,2000,46,200046,1.128394495412844,0.7394495412844037,78.16055045871559,4.588073394495413,179.009900990099,1013.3005102040815,1012.2259259259258,14.362775229357798,9.51,0.8740740740740741,1012.3766055045871,-0.0425,30.9,0.0,32.1,0.0,0.0,0.0,0.0,0.0,30.8,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-11-20,2000,47,200047,0.5923039215686274,-0.020686274509803915,66.77450980392157,4.5436274509803924,249.0909090909091,1013.7299492385786,1012.7035714285714,14.307117647058824,10.983333333333334,0.32071428571428573,1013.6990196078432,-0.14698795180722893,7.0,0.0,9.2,0.0,0.0,0.0,0.0,0.0,6.9,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-11-27,2000,48,200048,0.3024770642201835,-0.380045871559633,63.72018348623853,5.222018348623854,210.74074074074073,1018.6904040404041,1017.8071428571428,13.920665137614678,11.005357142857145,-0.011428571428571446,1018.1302752293577,-0.12289156626506023,27.7,0.0,27.8,0.0,0.0,0.0,0.0,0.0,27.700000000000003,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-12-04,2000,49,200049,0.2954871794871795,-0.5283589743589744,57.11794871794872,4.398974358974359,244.12087912087912,1022.6941489361702,1023.425,15.388666666666666,11.142857142857142,-0.07699999999999999,1022.4112820512821,0.212,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-12-11,2000,50,200050,0.048318181818181816,-0.6447272727272727,63.345454545454544,3.8286363636363636,166.2189054726368,1020.3275510204082,1019.5148148148148,13.130981818181818,9.851851851851851,-0.22666666666666668,1020.4631818181817,-0.20361445783132529,0.6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-12-18,2000,51,200051,0.4664609053497943,-0.05830578512396694,71.81818181818181,6.048148148148148,182.19298245614036,1020.8121212121212,1020.3814814814815,11.544370370370372,14.929577464788732,0.16481481481481483,1019.4425619834711,0.018518518518518556,60.199999999999996,0.0,39.6,0.0,0.0,0.0,0.0,0.0,59.300000000000004,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2000-12-25,2000,52,200052,-0.24103286384976527,-0.9692488262910798,59.183098591549296,4.856542056074766,254.33497536945814,1021.0272727272727,1019.6214285714286,14.117579439252335,11.50909090909091,-0.48214285714285715,1020.4532710280374,0.1797619047619048,1.4000000000000001,0.0,3.4,0.0,0.0,0.0,0.0,0.0,1.6,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2001-01-01,2001,1,200101,-0.4205990783410138,-1.0987096774193548,61.50230414746544,6.068663594470046,232.30414746543778,1014.8117346938776,1013.8714285714286,13.410834101382488,11.142424242424243,-0.6439285714285715,1014.010138248848,-0.27951807228915665,20.8,0.0,27.6,0.0,0.0,0.0,0.0,0.0,25.700000000000003,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2001-01-08,2001,2,200102,-0.19911214953271028,-0.7039252336448599,69.80373831775701,3.68785046728972,232.87878787878788,1013.8229591836734,1013.032142857143,12.747518691588786,9.61111111111111,-0.39285714285714285,1013.0803738317758,-0.31071428571428567,6.5,0.0,3.7,0.0,0.0,0.0,0.0,0.0,2.5,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2001-01-15,2001,3,200103,0.05336448598130841,-0.501214953271028,68.07943925233644,4.101869158878505,198.4771573604061,1018.6412060301508,1017.9444444444445,13.046598130841122,10.384,-0.16037037037037039,1018.4995327102804,0.16987951807228913,8.1,0.0,11.2,0.0,0.0,0.0,0.0,0.0,12.0,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2001-01-22,2001,4,200104,0.08772908366533864,-0.24896414342629483,80.17529880478088,4.9334661354581675,172.28215767634856,1018.7944723618091,1017.4964285714286,9.33421513944223,11.404761904761905,-0.016785714285714282,1017.9139442231076,0.22839506172839505,34.8,0.0,35.7,0.0,0.0,0.0,0.0,0.0,34.3,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2001-01-29,2001,5,200105,-0.010341463414634145,-0.7189756097560976,60.678048780487806,3.8760975609756096,254.2408376963351,1020.1005102040817,1019.1785714285714,13.659951219512195,11.385714285714286,-0.2539285714285714,1019.779024390244,-0.22738095238095235,0.3,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.3,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2001-02-05,2001,6,200106,0.30153846153846153,-0.3046606334841629,67.02714932126698,4.638636363636364,202.79187817258884,1015.3865,1015.3074074074074,12.82931221719457,11.606521739130434,0.04777777777777778,1014.7194570135747,-0.28375000000000006,33.8,0.0,20.799999999999997,0.0,0.0,0.0,0.0,0.0,16.900000000000002,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2001-02-12,2001,7,200107,0.25899497487437184,-0.551105527638191,58.20603015075377,5.237185929648241,234.8404255319149,1023.2688775510205,1021.7321428571429,14.936261306532662,12.32962962962963,0.0014285714285714338,1023.3190954773869,0.5573170731707318,1.5,0.0,15.4,0.0,0.0,0.0,0.0,0.0,18.3,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2001-02-19,2001,8,200108,0.24771300448430494,-0.4565022421524664,63.403587443946186,4.534977578475337,223.8388625592417,1021.2355329949238,1020.4285714285714,13.473793721973093,11.948837209302328,-0.034642857142857135,1020.9699551569506,-0.2273809523809524,6.8,0.0,12.2,0.0,0.0,0.0,0.0,0.0,7.8999999999999995,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2001-02-26,2001,9,200109,0.2309375,-0.49544642857142857,61.875,5.016071428571428,216.6183574879227,1023.0913705583756,1022.1392857142857,12.51840625,12.222727272727274,-0.03714285714285715,1022.9741071428572,-0.05357142857142855,15.4,0.0,22.3,0.0,0.0,0.0,0.0,0.0,18.8,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2001-03-05,2001,10,200110,0.20653846153846153,-0.48072649572649573,64.02136752136752,5.266239316239316,213.2,1012.2390862944163,1011.7107142857143,11.96787606837607,10.557407407407409,-0.01821428571428572,1011.5876068376068,-0.3702380952380952,7.5,0.0,9.1,0.0,0.0,0.0,0.0,0.0,4.1,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2001-03-12,2001,11,200111,0.2831858407079646,-0.36123893805309737,65.46460176991151,5.573008849557522,230.98130841121494,1010.6441624365482,1009.3607142857143,13.126274336283187,11.722727272727273,0.03464285714285715,1009.3092920353982,0.46463414634146344,9.9,4.1,19.2,0.0,0.0,0.0,0.0,0.0,18.6,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2001-03-19,2001,12,200112,0.5984684684684686,-0.009594594594594602,69.8018018018018,4.947297297297297,207.34299516908212,1012.9558375634517,1011.8892857142857,13.146346846846846,12.008888888888889,0.34142857142857147,1012.6698198198198,0.21585365853658536,40.0,0.0,40.599999999999994,0.0,0.0,0.0,0.0,0.0,39.6,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2001-03-26,2001,13,200113,0.5186818181818181,-0.12123287671232877,68.00913242009132,6.824090909090909,200.14150943396226,1013.4050251256282,1012.65,13.283181818181818,13.55360824742268,0.2903571428571428,1013.405,-0.1451219512195122,54.3,0.0,56.2,0.0,0.0,0.0,0.0,0.0,53.400000000000006,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2001-04-02,2001,14,200114,0.4125531914893617,0.01595744680851063,78.39574468085107,4.592765957446808,181.97309417040358,1016.2025510204082,1015.2678571428571,13.269948936170213,10.882,0.22142857142857145,1015.2310638297872,0.04819277108433735,50.199999999999996,0.0,53.4,0.0,0.0,0.0,0.0,0.0,50.8,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2001-04-09,2001,15,200115,0.8881739130434783,0.4128695652173913,75.4304347826087,3.686086956521739,179.33333333333334,1019.9502538071066,1019.157142857143,11.456026086956522,8.626666666666667,0.6217857142857143,1019.4195652173913,-0.11785714285714284,8.5,0.0,8.7,0.0,0.0,0.0,0.0,0.0,8.3,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2001-04-16,2001,16,200116,1.2400429184549357,0.5446351931330472,69.15450643776823,4.168669527896996,163.6150234741784,1013.7688775510205,1012.8962962962963,11.687403433476394,10.113888888888889,0.9,1014.0472103004291,0.11604938271604937,21.5,0.0,32.0,0.0,0.0,0.0,0.0,0.0,30.0,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2001-04-23,2001,17,200117,1.2472058823529413,0.36,58.720588235294116,4.354187192118227,231.75824175824175,1018.6182741116751,1017.3857142857142,14.5196568627451,11.096875,0.8464285714285714,1018.3833333333334,0.22857142857142856,5.3,0.0,7.5,0.0,0.0,0.0,0.0,0.0,5.199999999999999,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2001-04-30,2001,18,200118,1.4341836734693878,-0.0753061224489796,39.10204081632653,4.755102040816326,207.61627906976744,1021.7758974358974,1020.4,15.604882653061223,11.765625,0.7851851851851852,1021.9158163265306,0.06867469879518072,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
2001-05-07,2001,19,200119,2.141959798994975,0.6830150753768843,41.472361809045225,4.465326633165829,191.54696132596686,1021.844387755102,1020.65,15.257909547738693,8.653846153846153,1.3539285714285714,1021.8909547738693,0.22682926829268293,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
